Age,Attrition,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_hours_per_day,std_hours_per_day,days_absent,days_over_8h,avg_arrival_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
32,0,10,4,3618,0,1,42330,1.0,11,0,10.0,5,10,0,8,3.0,4.0,4.0,3,3,6.810012236906511,0.2877252700022244,34,0,9.958296622613803,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
45,0,19,3,3619,1,3,36810,3.0,17,1,22.0,2,0,0,0,2.0,2.0,3.0,3,3,6.005568502824859,0.31067183214602895,25,0,9.956073446327682,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
39,0,29,1,3620,0,1,54600,6.0,13,2,21.0,3,19,15,2,3.0,2.0,3.0,3,3,8.409169082125604,0.27534821169476187,31,215,9.982826086956523,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
58,0,27,3,3621,1,2,21870,1.0,18,1,2.0,1,2,2,2,1.0,3.0,3.0,1,3,5.996511257953988,0.3038395262766937,34,0,9.986196769456681,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
32,1,5,3,3622,0,1,96020,1.0,13,1,10.0,3,10,1,1,4.0,3.0,3.0,3,3,6.469036643026004,0.3107726261779995,26,0,10.01744680851064,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
39,1,18,2,3623,1,2,28360,0.0,20,0,6.0,3,5,0,3,3.0,1.0,3.0,2,4,7.708774104683196,0.3155721982227679,19,41,10.002272727272729,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
30,0,9,1,3624,1,4,40890,0.0,18,0,10.0,2,9,6,7,1.0,4.0,3.0,4,3,6.203796695402298,0.28379507914509644,29,0,10.005818965517243,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
36,0,1,3,3625,1,2,166270,3.0,12,0,10.0,5,7,1,7,4.0,3.0,3.0,2,3,6.693960113960115,0.30778637394589403,27,0,9.977777777777776,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
46,0,4,3,3626,1,1,26190,6.0,12,1,10.0,3,7,5,7,4.0,1.0,4.0,2,3,7.701045751633986,0.2949293440368548,23,38,9.985714285714286,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
28,0,1,3,3627,1,5,56790,0.0,13,0,10.0,2,9,7,5,3.0,4.0,3.0,2,3,8.003764650726676,0.30034908686309125,24,120,9.994796061884669,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
50,0,20,2,3628,0,5,154020,4.0,21,0,25.0,3,3,1,2,4.0,1.0,3.0,2,4,10.389254385964913,0.29492456156887475,14,247,9.987651821862348,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
40,1,8,1,3629,1,1,59850,2.0,13,3,9.0,1,5,1,0,4.0,2.0,3.0,2,3,9.79205054840248,0.29806197447470173,28,233,10.005507868383402,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
52,1,3,2,3630,1,3,25790,9.0,19,1,10.0,1,8,7,7,2.0,2.0,2.0,3,3,10.045850023843588,0.28486622559137864,28,233,10.023962804005722,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
30,0,6,4,3631,0,1,30410,1.0,11,1,9.0,2,9,0,8,2.0,1.0,3.0,2,3,10.366412529550828,0.30368067210474137,26,235,10.016808510638297,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
39,0,26,1,3632,1,2,34470,0.0,14,0,9.0,5,8,1,7,1.0,3.0,3.0,3,3,5.983080137659782,0.2882673502786187,35,0,9.959218289085548,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
31,0,1,2,3633,1,1,195130,1.0,12,1,10.0,1,10,9,6,4.0,3.0,2.0,2,3,10.114511784511784,0.31058814980678734,30,231,9.996825396825399,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
41,0,6,3,3634,0,1,27730,1.0,11,0,19.0,3,19,11,9,3.0,2.0,3.0,3,3,7.79622335600907,0.29178011227024786,16,66,9.98387755102041,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,1,3,1,3635,1,1,71040,1.0,14,1,3.0,3,3,2,2,4.0,2.0,4.0,3,3,9.076394927536231,0.28355355942316773,31,230,9.976086956521739,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
44,1,5,3,3636,1,1,63220,4.0,11,1,10.0,2,3,1,2,1.0,1.0,4.0,3,3,6.025931513409962,0.3169529967459075,29,0,10.00653735632184,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
42,0,4,3,3637,1,2,20830,0.0,12,2,21.0,3,20,2,10,3.0,3.0,2.0,2,3,9.696563829787234,0.29931197967487344,26,235,9.972907801418438,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
55,0,11,3,3638,1,2,83810,4.0,15,1,23.0,3,19,9,11,4.0,3.0,3.0,3,3,6.592413632119515,0.29577184836320025,23,0,10.034313725490197,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
56,0,3,2,3639,0,3,26910,6.0,16,1,36.0,6,7,7,7,4.0,2.0,3.0,3,3,7.954343765162543,0.28817963272315467,32,103,9.960698689956331,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
40,0,1,1,3640,1,1,42860,9.0,15,0,6.0,6,4,0,0,3.0,3.0,3.0,3,3,7.242989028944912,0.30308699878776246,23,1,9.974159663865548,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,0,3,2,3641,1,2,26590,0.0,24,3,10.0,2,9,1,6,4.0,4.0,2.0,3,4,7.40742337164751,0.2964763719404578,29,3,10.001077586206897,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
40,0,4,3,3642,1,2,94340,1.0,13,1,9.0,3,9,8,8,3.0,4.0,3.0,2,3,6.011237373737374,0.29667353259298246,30,0,10.007647907647907,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
41,0,1,4,3643,0,2,55610,0.0,11,0,10.0,2,9,1,7,3.0,1.0,3.0,2,3,7.692890733056708,0.29850963507772943,20,32,9.98478561549101,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35,0,1,2,3644,1,2,66460,1.0,13,1,9.0,2,9,1,1,3.0,3.0,3.0,2,3,9.53671522131888,0.2952994759775941,15,246,10.015853658536583,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
51,0,18,2,3645,1,4,77250,1.0,13,1,33.0,2,33,0,10,3.0,2.0,3.0,3,3,9.52057475158085,0.30592615529272826,15,246,9.984146341463417,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
38,0,2,4,3646,0,1,107250,3.0,18,0,11.0,5,7,1,7,2.0,1.0,3.0,2,3,6.602037795992715,0.2896211758618754,17,0,10.01236338797814,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,0,4,3,3647,1,2,88470,1.0,16,0,10.0,3,10,9,6,3.0,1.0,4.0,4,3,7.220665204678363,0.3055578819348565,33,1,10.003801169590641,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
25,0,6,2,3648,0,4,20450,3.0,19,0,7.0,3,3,1,2,4.0,4.0,2.0,3,3,6.359668495656151,0.26528308659000316,18,0,9.966117969821672,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
58,1,1,4,3649,1,2,10090,7.0,13,2,31.0,3,10,5,9,3.0,1.0,2.0,4,3,8.51428014184397,0.2825514851187848,26,228,10.003333333333336,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
40,0,14,4,3650,0,1,33480,3.0,22,0,7.0,2,4,0,3,2.0,2.0,3.0,1,4,6.070584370677731,0.3129689929323892,20,0,9.978769017980635,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
36,0,16,2,3651,1,1,12810,2.0,11,0,17.0,2,15,6,13,1.0,1.0,2.0,3,3,6.125462555066079,0.30752531083963164,34,0,9.982525697503673,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
48,0,2,1,3652,1,2,28190,1.0,20,0,11.0,2,10,0,8,4.0,4.0,3.0,2,4,7.6162530062530065,0.27808754209146674,30,15,10.007503607503608,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
27,0,2,3,3653,0,2,48510,8.0,18,0,5.0,2,1,0,0,3.0,4.0,3.0,3,3,7.0897234093067425,0.3063608503133873,27,1,10.005698005698004,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
51,0,4,1,3654,0,3,40280,3.0,14,0,29.0,3,5,0,3,4.0,2.0,2.0,3,3,7.492518596001859,0.28882335304060214,22,10,9.998535564853555,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
18,0,1,4,3655,1,2,27200,1.0,22,1,0.0,2,0,0,0,4.0,4.0,3.0,3,4,7.886312299954275,0.29178364249169436,18,82,9.984979423868312,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
35,0,1,4,3656,0,2,81200,0.0,13,0,10.0,2,9,0,0,4.0,4.0,3.0,2,3,7.2445999085505255,0.30619219608235,18,3,9.961454046639231,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
27,0,26,4,3657,0,1,46470,3.0,17,0,8.0,3,6,0,0,4.0,4.0,3.0,4,3,7.425011622501161,0.28971498634134457,22,3,9.968410041841004,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
55,1,19,3,3658,1,1,46800,6.0,14,3,24.0,0,19,3,8,1.0,3.0,2.0,4,3,8.667409344490935,0.3006768916693109,22,236,9.978800557880056,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
56,0,24,4,3659,1,2,32210,4.0,15,2,33.0,2,19,15,9,4.0,2.0,3.0,3,3,10.390627394636015,0.27397477771906564,29,232,10.016163793103448,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
34,0,1,2,3660,1,2,86210,1.0,17,1,5.0,1,5,0,0,1.0,3.0,3.0,3,3,6.378502155172414,0.3090053167013542,29,0,9.99310344827586,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
40,0,3,3,3661,1,2,45770,5.0,11,1,15.0,3,12,11,8,2.0,3.0,3.0,2,3,6.527122079160705,0.29240101958481024,28,0,9.9673104434907,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34,0,5,3,3662,1,1,45530,4.0,18,1,10.0,2,8,7,7,2.0,3.0,3.0,4,3,7.176608309990662,0.3071404096699315,23,1,9.987254901960782,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,1,2,2,3663,0,2,53960,7.0,17,1,3.0,2,1,0,0,3.0,4.0,4.0,1,3,7.710824188385917,0.28229610586453807,18,38,9.978737997256516,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
35,1,1,2,3664,1,1,67960,0.0,13,0,5.0,2,4,3,2,4.0,3.0,2.0,3,3,9.076310835629018,0.3144693664464009,19,242,9.979338842975206,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
38,0,7,3,3665,0,2,76250,1.0,15,0,4.0,2,4,0,3,4.0,3.0,3.0,2,3,6.4456438865643895,0.2962647090917162,22,0,9.992050209205022,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
34,0,10,4,3666,0,2,74120,1.0,24,0,14.0,4,14,4,11,3.0,4.0,4.0,3,4,7.897642390289448,0.3017667841071067,23,89,9.995518207282913,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
28,0,2,3,3667,0,2,111590,1.0,12,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,6.683855703048181,0.30636401451154877,35,0,9.964233038348084,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31,1,15,2,3668,1,2,49600,1.0,15,0,10.0,3,10,6,7,4.0,3.0,2.0,2,3,10.903695116487453,0.2942861412945079,13,248,10.000403225806453,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
39,0,17,4,3669,0,2,104750,3.0,11,1,8.0,3,5,1,4,1.0,4.0,4.0,3,3,10.2876275631855,0.31817826370568647,28,233,10.001144492131615,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
51,0,20,3,3670,1,2,148140,2.0,11,1,14.0,2,4,3,2,2.0,2.0,3.0,2,3,7.073883994126284,0.29904866408982256,34,0,10.009911894273127,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
41,0,1,3,3671,1,4,191410,3.0,12,1,12.0,2,6,3,3,4.0,4.0,2.0,3,3,10.689122983870968,0.3001439540592346,13,248,9.992137096774192,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
37,0,2,2,3672,0,1,54050,7.0,15,0,8.0,3,6,1,3,3.0,3.0,3.0,4,3,10.399134393729828,0.3185194572688618,20,241,9.994260027662518,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
33,0,2,3,3673,0,1,87930,6.0,17,0,8.0,2,5,1,2,2.0,4.0,4.0,3,3,7.783477680737506,0.2984832272749503,32,48,10.000218340611355,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
32,0,1,4,3674,1,5,191890,0.0,12,1,4.0,3,3,1,2,3.0,2.0,2.0,3,3,10.383338956365272,0.2810063708862157,14,247,10.02051282051282,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
39,0,29,2,3675,1,2,38750,3.0,15,0,13.0,3,6,0,5,3.0,3.0,3.0,3,3,6.585826055312955,0.3185266021219244,32,0,9.966375545851527,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25,0,7,4,3676,1,1,22160,2.0,13,3,6.0,2,3,1,2,1.0,3.0,2.0,2,3,7.194062499999999,0.2973145178424481,21,1,10.025486111111112,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
52,0,2,1,3677,1,2,117130,2.0,14,0,24.0,2,5,0,2,4.0,3.0,2.0,3,3,9.143808668582375,0.29726697080734454,29,232,10.009482758620688,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
43,0,2,2,3678,1,1,78610,1.0,14,2,20.0,1,20,1,8,1.0,3.0,1.0,3,3,9.664248501613647,0.28933753784020083,20,241,9.991839557399723,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
27,0,2,4,3679,1,1,37080,1.0,16,2,6.0,2,6,4,4,4.0,4.0,3.0,3,3,10.299616620752984,0.27178029765488776,19,242,9.976790633608816,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27,1,2,5,3680,0,1,137700,1.0,18,1,8.0,3,8,7,7,4.0,3.0,3.0,4,3,10.01185030218503,0.2771930876984755,22,239,9.964086471408649,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
26,0,2,2,3681,1,3,53040,0.0,20,1,5.0,2,4,1,1,1.0,4.0,3.0,3,4,6.279298611111112,0.3059530157923543,21,0,10.005763888888888,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
42,0,23,3,3682,0,3,26420,0.0,13,1,21.0,3,20,0,9,3.0,1.0,3.0,3,3,6.14515716374269,0.29640577637848103,33,0,9.956798245614033,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
52,0,5,2,3683,0,1,27590,9.0,18,1,12.0,6,5,0,4,3.0,1.0,1.0,3,3,6.4800471014492755,0.30274993550289003,31,0,9.993115942028988,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37,0,20,5,3684,1,2,68040,4.0,13,1,8.0,1,3,0,2,1.0,3.0,3.0,3,3,7.524732905982906,0.29740504554957653,27,12,9.98625356125356,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
35,0,6,4,3685,0,2,61420,2.0,15,1,10.0,2,2,2,2,3.0,4.0,3.0,3,3,7.715177304964539,0.3152735263420357,26,45,9.988936170212764,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
25,0,1,4,3686,1,2,25000,4.0,14,2,7.0,2,3,0,2,1.0,4.0,2.0,1,3,8.00537623066104,0.3303504989104219,24,113,9.960267229254569,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
26,0,29,4,3687,1,1,63890,0.0,22,0,8.0,2,7,0,7,3.0,1.0,3.0,2,4,6.806834733893558,0.2969643555391973,23,0,9.991036414565826,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
29,0,9,3,3688,1,1,111030,1.0,12,0,10.0,5,10,0,9,2.0,1.0,2.0,2,3,6.2170480225988705,0.325878202249077,25,0,9.99957627118644,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
49,1,6,5,3689,0,2,23420,3.0,18,0,20.0,2,4,1,3,1.0,1.0,3.0,3,3,7.146965247185513,0.30082123935710087,34,1,9.998751835535977,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29,1,3,2,3690,0,2,68110,0.0,15,1,9.0,2,8,7,7,3.0,4.0,3.0,3,3,8.60672268907563,0.30267114812046075,23,235,9.971568627450981,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
54,0,1,3,3691,0,2,22970,6.0,18,2,29.0,2,20,12,7,4.0,4.0,2.0,2,3,6.210766806722689,0.27774146817820405,23,0,10.012324929971989,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
58,0,22,3,3692,0,2,24500,3.0,12,1,32.0,2,9,1,5,4.0,1.0,3.0,3,3,10.5731884057971,0.28475041244056065,31,230,9.977463768115943,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
55,0,7,3,3693,0,3,50930,2.0,16,1,31.0,3,7,0,0,2.0,4.0,4.0,3,3,7.500814500941621,0.2845475067443908,25,10,9.963347457627119,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,0,1,3,3694,1,2,53090,3.0,13,0,15.0,5,5,0,1,1.0,2.0,3.0,3,3,9.38468102636535,0.2949196596764719,25,236,9.97274011299435,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
31,1,4,3,3695,1,2,30570,1.0,19,0,1.0,3,1,0,0,2.0,3.0,3.0,3,3,7.268322649572649,0.29977539027999683,27,0,9.98383190883191,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
30,0,3,3,3696,1,3,51210,7.0,13,0,8.0,4,3,0,2,4.0,1.0,3.0,3,3,7.474860539551897,0.2865761145146588,18,8,9.962002743484224,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31,0,1,3,3697,1,1,168560,3.0,12,1,9.0,3,3,1,0,1.0,2.0,4.0,3,3,7.293228260869566,0.2697514845550002,31,1,10.001014492753624,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
34,0,2,1,3698,0,5,26860,5.0,11,0,10.0,3,4,1,3,4.0,1.0,3.0,4,3,7.606465477823503,0.28980548137255313,18,20,10.008710562414267,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
31,1,20,3,3699,1,1,61800,1.0,14,1,1.0,2,1,0,0,1.0,2.0,4.0,1,3,8.01226122931442,0.27593453874655477,26,114,10.000780141843972,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
27,0,11,4,3700,1,4,66320,0.0,16,0,6.0,3,5,1,4,2.0,1.0,4.0,3,3,7.164859963269055,0.3074475585112453,19,1,9.991391184573004,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
36,0,1,3,3701,1,2,35050,1.0,12,2,10.0,2,10,1,8,1.0,4.0,2.0,2,3,6.290197885939037,0.3214817429942771,35,0,9.999410029498524,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
36,0,24,3,3702,0,3,63970,4.0,14,1,11.0,3,3,0,2,3.0,1.0,2.0,3,3,7.269016393442622,0.28730491426803484,17,3,9.989275956284153,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
47,0,23,4,3703,0,2,62740,7.0,14,2,17.0,0,6,1,2,1.0,4.0,2.0,3,3,7.817304189435337,0.2928443198562299,17,63,9.974180327868853,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25,1,16,4,3704,1,2,198590,3.0,19,0,6.0,3,3,2,2,1.0,1.0,3.0,2,3,7.215596926713947,0.29225931613914,26,0,9.985602836879433,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
37,0,8,4,3705,1,1,75870,0.0,22,1,7.0,5,6,1,3,3.0,3.0,1.0,3,4,7.582773029439696,0.2839883577361205,27,15,10.001139601139602,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
56,0,10,4,3706,1,2,42580,2.0,16,0,5.0,2,3,1,0,1.0,1.0,4.0,3,3,6.627811158798283,0.29090698287182193,28,0,9.993776824034336,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
47,0,3,2,3707,1,2,43640,3.0,11,1,26.0,3,20,5,6,1.0,3.0,4.0,3,3,6.33001283846872,0.2993482596107468,23,0,10.010504201680673,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
24,0,5,1,3708,1,1,43350,1.0,15,1,5.0,5,5,0,3,4.0,3.0,3.0,3,3,9.708145048814506,0.30384839934986363,22,239,9.996373779637377,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
32,0,4,3,3709,1,1,53260,4.0,14,1,7.0,2,4,0,3,4.0,4.0,2.0,3,3,7.5200012236906515,0.31630724429195306,34,12,9.973421439060205,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
34,0,9,2,3710,1,1,32800,5.0,13,0,7.0,3,5,0,2,4.0,2.0,2.0,3,3,6.111951690821256,0.27987678796946863,31,0,9.991304347826087,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
41,0,26,3,3711,0,3,54850,2.0,17,2,7.0,2,4,0,3,2.0,3.0,2.0,3,3,10.50881560283688,0.2830670263821199,26,235,9.978936170212764,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
40,0,3,2,3712,1,1,43420,3.0,11,1,11.0,6,8,0,7,3.0,3.0,4.0,2,3,6.403198478561549,0.2752709291337782,20,0,9.987966804979253,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31,0,16,3,3713,1,2,27820,1.0,19,1,13.0,5,13,9,9,1.0,4.0,3.0,3,3,6.688143776824034,0.29226041468179337,28,0,9.99785407725322,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
46,1,18,1,3714,1,1,59800,4.0,11,1,28.0,2,7,4,3,1.0,4.0,4.0,3,3,6.692377450980392,0.29813869764802897,23,0,10.015546218487396,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
39,1,2,4,3715,1,2,43810,2.0,15,2,11.0,1,1,0,0,1.0,1.0,4.0,2,3,9.369612268518518,0.2800572277035265,21,240,10.054236111111111,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
31,1,2,3,3716,1,2,25720,1.0,13,3,10.0,3,10,4,7,3.0,2.0,3.0,3,3,6.805786026200874,0.30668713269331765,32,0,9.985007278020378,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
45,0,10,2,3717,1,1,38330,2.0,14,0,24.0,1,7,0,7,2.0,1.0,3.0,3,3,10.470683668582375,0.31362384130951604,29,232,9.985416666666667,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
31,0,16,4,3718,1,3,42440,9.0,13,0,8.0,3,3,0,2,4.0,2.0,3.0,3,3,6.6833535137701805,0.30182037569488485,27,0,9.981339031339031,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
31,1,7,4,3719,1,1,65000,6.0,23,1,7.0,5,2,2,2,2.0,4.0,1.0,3,4,10.278979963570128,0.2908195876210932,17,244,9.993715846994533,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
45,0,1,2,3720,0,1,184300,4.0,12,1,10.0,5,3,1,2,2.0,4.0,4.0,3,3,10.609763770180438,0.2934947410300426,27,234,9.982905982905983,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
48,0,24,3,3721,1,2,16010,4.0,12,0,15.0,3,2,2,2,3.0,1.0,3.0,3,3,7.076479963570128,0.31285560662750017,17,0,9.97698087431694,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
34,1,7,4,3722,1,2,26940,1.0,16,1,2.0,3,2,2,2,1.0,3.0,3.0,3,3,7.413740892531876,0.3204099813052573,17,11,10.001502732240436,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
40,0,25,4,3723,0,1,31490,2.0,15,1,16.0,1,9,4,8,4.0,2.0,3.0,2,3,8.012629009762902,0.29725190598896745,22,127,9.963528591352858,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
28,0,1,2,3724,0,1,176390,0.0,13,1,6.0,0,5,1,3,4.0,1.0,3.0,3,3,6.501115963124696,0.32260406536529657,32,0,10.016084425036391,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
44,0,5,3,3725,1,1,23190,3.0,18,0,7.0,4,5,0,3,3.0,3.0,3.0,2,3,6.599003195673549,0.30687980981403473,35,0,9.993436578171092,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
53,0,2,4,3726,1,2,116910,4.0,20,0,35.0,2,9,8,8,4.0,2.0,2.0,3,4,6.87007215007215,0.3045208063545294,30,0,9.971067821067821,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
49,0,7,3,3727,1,3,53240,2.0,19,0,20.0,2,3,1,2,1.0,3.0,2.0,1,3,6.816737329434698,0.30572651251736976,33,0,9.972587719298245,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
40,0,2,4,3728,1,3,167520,2.0,18,1,8.0,3,3,1,2,3.0,3.0,4.0,3,3,6.47205227379278,0.29922184636902577,24,0,10.007524613220816,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
44,0,5,1,3729,1,3,52280,1.0,13,0,6.0,2,5,1,3,4.0,2.0,2.0,4,3,6.888664990421455,0.28968578706832404,29,0,9.998275862068965,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
